subid,blockid,difference.in.rt.aa,mean.difference.in.rt,mean.absolute.difference.in.rt,rt_ratio,mean.difference.in.moral.score,mean.absolute.difference.in.moral.score,bias_ratio
10,21,-0.3989873999962583,-0.3882045333351319,0.3882045333351319,0.0,-0.2516420361247948,0.2516420361247948,0.0
17,21,0.09546070000033063,0.19406270000035875,0.2646671000002243,0.6666666666666666,-0.2516420361247948,0.2516420361247948,0.0
14,21,0.07954289999997854,0.20629959999988992,0.22225253333325176,0.6666666666666666,-0.2516420361247948,0.2516420361247948,0.0
23,21,-0.49455299999999625,-0.3990445999999868,0.3990445999999868,0.0,-0.2516420361247948,0.2516420361247948,0.0
9,21,-1.0674772999998368,-0.9578965666664772,0.9578965666664772,0.0,-0.2516420361247948,0.2516420361247948,0.0
8,21,0.257004100000131,0.5788444333334913,0.6072610333333159,0.6666666666666666,-0.2516420361247948,0.2516420361247948,0.0
26,21,-0.006390499998815358,-0.0413956333322858,0.0413956333322858,0.0,-0.2516420361247948,0.2516420361247948,0.0
20,21,-0.03782619999992681,-0.03970276666677819,0.06289136666661459,0.16666666666666666,-0.2516420361247948,0.2516420361247948,0.0
19,21,-0.12313869999979937,0.022793166666815523,0.06141390000023724,0.6666666666666666,-0.2516420361247948,0.2516420361247948,0.0
5,21,-2.3354995999998205,-2.300346800000018,2.300346800000018,0.0,-0.2516420361247948,0.2516420361247948,0.0
2,21,0.009313299999121255,0.042889299999539304,0.042889299999539304,1,-0.2516420361247948,0.2516420361247948,0.0
27,21,0.28313860000002933,0.2667860666667063,0.2667860666667063,1,-0.2516420361247948,0.2516420361247948,0.0
7,21,0.03517210000063642,0.739866433333494,0.739866433333494,1,-0.2516420361247948,0.2516420361247948,0.0
12,21,0.06353450000005978,0.0728376000000329,0.0728376000000329,1,-0.2516420361247948,0.2516420361247948,0.0
16,21,-0.18714680000084621,-0.30098656666753715,0.30098656666753715,0.0,-0.2516420361247948,0.2516420361247948,0.0
13,21,-0.042081100000359584,0.6148459333329203,0.6644928666667814,0.6666666666666666,-0.2516420361247948,0.2516420361247948,0.0
28,21,0.3304116000008434,0.0988537333338778,0.11889026666691883,0.6666666666666666,-0.2516420361247948,0.2516420361247948,0.0
21,21,-0.1739439000002676,0.22692326666613857,0.4295182000002266,0.16666666666666666,-0.2516420361247948,0.2516420361247948,0.0
15,21,-0.016553299999941373,0.03669883333289666,0.03758456666643417,0.6666666666666666,-0.2516420361247948,0.2516420361247948,0.0
4,1,0.14699419999999463,-0.008231633333366498,0.008537233333375582,0.16666666666666666,0.0,0.0,1
29,1,-0.1311940999999024,-0.11106360000000375,0.11106360000000375,0.0,0.0,0.0,1
1,1,0.02772130000084866,0.08040810000056807,0.08040810000056807,1,0.0,0.0,1
11,1,0.2768861000000697,0.48561703333336936,0.48561703333336936,1,0.0,0.0,1
3,1,-0.025219999999876563,-0.07996586666661187,0.07996586666661187,0.0,0.0,0.0,1
6,1,0.8461471000009624,-1.150360399999651,1.150360399999651,0.0,0.0,0.0,1
22,1,-0.0011799999992945231,0.08517640000021248,0.08517640000021248,1,0.0,0.0,1
25,1,-1.4662998999997399,-1.4432274999999208,1.4432274999999208,0.0,0.0,0.0,1
18,1,-3.5171680999999353,-3.9443533666666326,3.9443533666666326,0.0,0.0,0.0,1
24,1,-0.18845400000054724,0.957660366666308,1.0273931000000023,0.6666666666666666,0.0,0.0,1
10,1,0.1466130000189878,0.41912570001053,0.4447511000034865,0.6666666666666666,0.0,0.0,1
17,1,-0.20652080000036221,-0.24149326666679372,0.24149326666679372,0.0,0.0,0.0,1
14,1,-0.12641179999991442,-0.10721136666643366,0.10721136666643366,0.0,0.0,0.0,1
23,1,-0.46848119999981463,-0.3325647999999242,0.3325647999999242,0.0,0.0,0.0,1
9,1,-2.790897700000073,-4.414830099999979,4.414830099999979,0.0,0.0,0.0,1
8,1,-0.06838880000009334,0.19734483333324235,0.2900892999998632,0.6666666666666666,0.0,0.0,1
26,1,0.10452359999908367,0.14709859999857136,0.30002213333379274,0.16666666666666666,0.0,0.0,1
20,1,0.3061119999997573,0.0291329333331305,0.05401293333306967,0.6666666666666666,0.0,0.0,1
19,1,0.09495540000079922,0.2532525666665606,0.2673553666669856,0.6666666666666666,0.0,0.0,1
5,1,-0.12972960000024614,-0.10211060000028738,0.10211060000028738,0.0,0.0,0.0,1
2,1,-0.07270799999969313,-0.041147033334103356,0.041147033334103356,0.0,0.0,0.0,1
27,1,-1.4306906000001618,-1.3480328000000554,1.3480328000000554,0.0,0.0,0.0,1
7,1,-0.10090710000076797,-0.049569599999207015,0.07077659999958995,0.16666666666666666,0.0,0.0,1
12,1,-0.1604211999999734,-0.15053476666685134,0.15053476666685134,0.0,0.0,0.0,1
16,1,-0.2839136000020516,0.12048209999860167,0.5155475000010483,0.16666666666666666,0.0,0.0,1
13,1,-0.16365010000026814,0.4818795999996534,0.6128031999999924,0.16666666666666666,0.0,0.0,1
28,1,0.021137800000360585,0.003161233334443144,0.2852080333329165,0.16666666666666666,0.0,0.0,1
21,1,-0.08251990000007942,-0.008382133333119232,0.11282293333351846,0.16666666666666666,0.0,0.0,1
15,1,-3.032501000000593,-2.809253433333955,2.809253433333955,0.0,0.0,0.0,1
4,14,0.04443949999995306,0.7054048199999896,0.7082068599999956,0.8,-0.1118226600985222,0.12561576354679804,0.05
29,14,-0.0909774000001562,-0.03294243999998799,0.06350543999988073,0.13333333333333333,-0.1118226600985222,0.12561576354679804,0.05
1,14,-0.015679300000556395,-0.06410069999983535,0.06410069999983535,0.0,-0.1118226600985222,0.12561576354679804,0.05
11,14,-0.09185529999990649,0.0959706800000504,0.13904720000002727,0.8,-0.1118226600985222,0.12561576354679804,0.05
3,14,-1.1859367000000134,-0.7147282999999902,0.7147282999999902,0.0,-0.1118226600985222,0.12561576354679804,0.05
6,14,-0.1862317000013718,1.0968416199990316,1.0968416199990316,1,-0.1118226600985222,0.12561576354679804,0.05
22,14,-0.13578939999933942,0.40917977999961297,0.5343320999996649,0.13333333333333333,-0.1118226600985222,0.12561576354679804,0.05
25,14,-0.09770849999995335,0.37743886000034765,0.4935607799999161,0.13333333333333333,-0.1118226600985222,0.12561576354679804,0.05
18,14,0.1908562000000984,-0.7680162199998903,0.7680162199998903,0.0,-0.1118226600985222,0.12561576354679804,0.05
24,14,-0.013161999999738272,0.17581125999995492,0.22187806000010823,0.13333333333333333,-0.1118226600985222,0.12561576354679804,0.05
10,14,0.04725110001163557,0.054555059992708245,0.054555059992708245,1,-0.1118226600985222,0.12561576354679804,0.05
17,14,-0.14647939999986193,0.05010778000014397,0.24968537999993715,0.13333333333333333,-0.1118226600985222,0.12561576354679804,0.05
23,14,-0.9277638999999454,-0.913059300000009,0.913059300000009,0.0,-0.1118226600985222,0.12561576354679804,0.05
9,14,2.395261200000051,-0.5590829200000371,0.9755423200000223,0.05,-0.1118226600985222,0.12561576354679804,0.05
8,14,0.1367660999999316,0.5535473599998113,0.6571780400000534,0.13333333333333333,-0.1118226600985222,0.12561576354679804,0.05
26,14,0.023806900000636233,0.10849431999922672,0.16333503999958338,0.3,-0.1118226600985222,0.12561576354679804,0.05
20,14,-0.16564179999977569,-0.07820339999989301,0.4860106799999812,0.05,-0.1118226600985222,0.12561576354679804,0.05
19,14,0.18771580000066024,0.07029682000029427,0.2364629399999103,0.05,-0.1118226600985222,0.12561576354679804,0.05
5,14,-0.03533900000002177,0.4228063200001088,0.4717968399999336,0.3,-0.1118226600985222,0.12561576354679804,0.05
2,14,-0.03581060000033176,-0.05264521999961289,0.05418961999930616,0.05,-0.1118226600985222,0.12561576354679804,0.05
27,14,-0.11784130000023652,-0.012227840000059586,0.12280919999998333,0.05,-0.1118226600985222,0.12561576354679804,0.05
7,14,-0.07779110000046785,0.19662071999991895,0.29039975999985473,0.05,-0.1118226600985222,0.12561576354679804,0.05
12,14,0.013516800000161311,-0.03754330000001575,0.06291190000001734,0.05,-0.1118226600985222,0.12561576354679804,0.05
16,14,1.330180200000541,0.06301905999935116,0.07202126000047429,0.3,-0.1118226600985222,0.12561576354679804,0.05
28,14,0.07552189999933034,-0.07966776000066603,0.14714396000053967,0.05,-0.1118226600985222,0.12561576354679804,0.05
21,14,-3.4704965000000807,-3.0964000800000573,3.0964000800000573,0.0,-0.1118226600985222,0.12561576354679804,0.05
15,14,-0.09579890000077285,0.45446003999932144,0.48241008000004515,0.13333333333333333,-0.1118226600985222,0.12561576354679804,0.05
4,15,-0.009496699999999691,0.03185703333338095,0.04159336666668876,0.6666666666666666,0.0574712643678161,0.0574712643678161,1
29,15,-1.2858000999999604,-1.3532308666666115,1.3532308666666115,0.0,0.0574712643678161,0.0574712643678161,1
1,15,-0.2200993999995262,-0.17849883333292382,0.17849883333292382,0.0,0.0574712643678161,0.0574712643678161,1
11,15,0.7023977000000059,-0.07578140000005841,0.07578140000005841,0.0,0.0574712643678161,0.0574712643678161,1
3,15,-0.00496390000000696,-0.007333733333344528,0.011328933333345467,0.16666666666666666,0.0574712643678161,0.0574712643678161,1
6,15,-1.2913239999998036,-0.9945725666663439,0.9945725666663439,0.0,0.0574712643678161,0.0574712643678161,1
22,15,-0.44118299999991,-0.13125540000025163,0.5015297999998438,0.16666666666666666,0.0574712643678161,0.0574712643678161,1
25,15,-2.9882922000001604,-3.000919700000168,3.000919700000168,0.0,0.0574712643678161,0.0574712643678161,1
18,15,0.7074580000000878,0.40094970000003133,0.40094970000003133,1,0.0574712643678161,0.0574712643678161,1
24,15,0.6754362000001491,-0.0028490999999727464,0.02242389999992157,0.16666666666666666,0.0574712643678161,0.0574712643678161,1
10,15,0.1879470000276342,0.347225533342377,0.7277494000057535,0.16666666666666666,0.0574712643678161,0.0574712643678161,1
17,15,-0.02387729999986732,-0.00728273333334073,0.02781866666676554,0.6666666666666666,0.0574712643678161,0.0574712643678161,1
14,15,-0.03453420000005275,-0.17169063333312806,0.17169063333312806,0.0,0.0574712643678161,0.0574712643678161,1
23,15,-0.4791274000000385,-0.44011736666667883,0.44011736666667883,0.0,0.0574712643678161,0.0574712643678161,1
9,15,0.1110647999998946,1.363261366666696,1.363261366666696,1,0.0574712643678161,0.0574712643678161,1
8,15,-0.0151055000001179,0.43081289999994016,0.43081289999994016,1,0.0574712643678161,0.0574712643678161,1
26,15,0.2617577999990317,0.34137110000059084,0.34137110000059084,1,0.0574712643678161,0.0574712643678161,1
20,15,-0.010638199999903009,-0.01818493333348668,0.01818493333348668,0.0,0.0574712643678161,0.0574712643678161,1
19,15,-0.07903979999991861,-0.010284299999815005,0.0876699666666051,0.16666666666666666,0.0574712643678161,0.0574712643678161,1
5,15,-0.02341050000040923,0.052193666666274396,0.052193666666274396,1,0.0574712643678161,0.0574712643678161,1
2,15,-0.5377028999992035,-0.2862462666665427,0.2862462666665427,0.0,0.0574712643678161,0.0574712643678161,1
27,15,-1.2031656999997722,-1.2761184666665788,1.2761184666665788,0.0,0.0574712643678161,0.0574712643678161,1
7,15,-1.31767469999977,-1.3466541000004018,1.3466541000004018,0.0,0.0574712643678161,0.0574712643678161,1
12,15,-0.5619091999999455,-0.571112366666739,0.571112366666739,0.0,0.0574712643678161,0.0574712643678161,1
16,15,0.04821219999757892,0.08788869999868136,0.12860276666712403,0.16666666666666666,0.0574712643678161,0.0574712643678161,1
13,15,0.007580499999676249,0.1859090333337008,0.1859090333337008,1,0.0574712643678161,0.0574712643678161,1
28,15,-0.12711339999987104,-0.08752186666697526,0.08752186666697526,0.0,0.0574712643678161,0.0574712643678161,1
21,15,0.15411210000092979,0.4196273000003809,0.4196273000003809,1,0.0574712643678161,0.0574712643678161,1
15,15,-0.026476799999727574,-0.005490366666890678,0.0362798333332345,0.6666666666666666,0.0574712643678161,0.0574712643678161,1
4,9,-0.3134676000000808,-0.5541429999999915,0.5541429999999915,0.0,-0.022988505747126436,0.022988505747126436,0.16666666666666666
29,9,0.013655000000198925,-0.10718540000001057,0.10718540000001057,0.0,-0.022988505747126436,0.022988505747126436,0.16666666666666666
1,9,0.0503404999999475,-0.02239816666709284,0.0721585666669853,0.16666666666666666,-0.022988505747126436,0.022988505747126436,0.16666666666666666
11,9,0.20493399999998024,0.1183541333333551,0.1183541333333551,1,-0.022988505747126436,0.022988505747126436,0.16666666666666666
3,9,-0.3559039000000439,-0.3450371333333351,0.3450371333333351,0.0,-0.022988505747126436,0.022988505747126436,0.16666666666666666
6,9,-4.370395500000086,-4.680261433333726,4.680261433333726,0.0,-0.022988505747126436,0.022988505747126436,0.16666666666666666
22,9,-0.6411402000012458,-0.5281266666673522,0.6997735333334276,0.16666666666666666,-0.022988505747126436,0.022988505747126436,0.16666666666666666
25,9,-4.496948500000144,-4.447950166666639,4.447950166666639,0.0,-0.022988505747126436,0.022988505747126436,0.16666666666666666
18,9,-4.944248399999992,-3.638370866666681,3.638370866666681,0.0,-0.022988505747126436,0.022988505747126436,0.16666666666666666
24,9,0.0287213999999949,0.13715996666678618,0.13715996666678618,1,-0.022988505747126436,0.022988505747126436,0.16666666666666666
10,9,-0.0752941999817267,-0.029946799991497148,0.029946799991497148,0.0,-0.022988505747126436,0.022988505747126436,0.16666666666666666
17,9,0.24150759999997717,0.07295846666662935,0.1243805333333512,0.16666666666666666,-0.022988505747126436,0.022988505747126436,0.16666666666666666
14,9,-0.11726709999993545,-0.01815409999971962,0.18839263333317527,0.16666666666666666,-0.022988505747126436,0.022988505747126436,0.16666666666666666
23,9,-0.8617987999999741,-1.0496396333333564,1.0496396333333564,0.0,-0.022988505747126436,0.022988505747126436,0.16666666666666666
9,9,-0.15762979999999516,-0.14310499999995346,0.14310499999995346,0.0,-0.022988505747126436,0.022988505747126436,0.16666666666666666
8,9,0.07280620000005905,0.17288526666675352,0.17288526666675352,1,-0.022988505747126436,0.022988505747126436,0.16666666666666666
26,9,0.031063800000992903,0.01108923333473886,0.01999256666628448,0.6666666666666666,-0.022988505747126436,0.022988505747126436,0.16666666666666666
20,9,0.03690939999978582,1.0894536999997704,1.0894536999997704,1,-0.022988505747126436,0.022988505747126436,0.16666666666666666
19,9,-1.0070790999998283,-0.84739223333357,0.84739223333357,0.0,-0.022988505747126436,0.022988505747126436,0.16666666666666666
5,9,0.1888571999998021,0.5031748666663892,0.5031748666663892,1,-0.022988505747126436,0.022988505747126436,0.16666666666666666
2,9,-0.08004069999878993,0.3046048333344515,0.3851059666655297,0.16666666666666666,-0.022988505747126436,0.022988505747126436,0.16666666666666666
27,9,-0.3523728000000119,-2.545586266666685,2.545586266666685,0.0,-0.022988505747126436,0.022988505747126436,0.16666666666666666
7,9,0.4329902999998012,0.0652745999996114,0.0652745999996114,1,-0.022988505747126436,0.022988505747126436,0.16666666666666666
12,9,-0.1913097000000334,-0.12424613333329639,0.12729066666664343,0.16666666666666666,-0.022988505747126436,0.022988505747126436,0.16666666666666666
16,9,0.06479629999921599,0.009409266665291646,0.06527800000124749,0.16666666666666666,-0.022988505747126436,0.022988505747126436,0.16666666666666666
13,9,2.468962200000078,-1.2787228999998967,1.2787228999998967,0.0,-0.022988505747126436,0.022988505747126436,0.16666666666666666
28,9,-0.20349050000004354,-0.15876866666652253,0.15876866666652253,0.0,-0.022988505747126436,0.022988505747126436,0.16666666666666666
21,9,0.21208109999952282,0.012704566665888678,0.028234033333319503,0.6666666666666666,-0.022988505747126436,0.022988505747126436,0.16666666666666666
15,9,-0.0931936000006317,0.003161899999516521,0.043078100000154024,0.16666666666666666,-0.022988505747126436,0.022988505747126436,0.16666666666666666
4,20,-0.23449539999990066,-0.2138915499999712,0.2138915499999712,0.0,0.008620689655172414,0.008620689655172414,1
29,20,-0.02160409999987678,-0.02696917499997653,0.02696917499997653,0.0,0.008620689655172414,0.008620689655172414,1
1,20,-0.01246380000156938,-0.05060887500167155,0.05060887500167155,0.0,0.008620689655172414,0.008620689655172414,1
11,20,0.15793680000001586,0.18395807499990724,0.18395807499990724,1,0.008620689655172414,0.008620689655172414,1
3,20,0.1560385000000224,0.2145809250000354,0.2145809250000354,1,0.008620689655172414,0.008620689655172414,1
6,20,0.14740979999987763,0.608161200000268,0.6120474000003925,0.75,0.008620689655172414,0.008620689655172414,1
22,20,-0.42373120000047493,-0.2183210000002873,0.32804329999999027,0.08333333333333333,0.008620689655172414,0.008620689655172414,1
25,20,-2.7189928000000236,-1.9574236000001406,2.0198660500000756,0.08333333333333333,0.008620689655172414,0.008620689655172414,1
18,20,-0.0024855000000343352,0.09840834999997128,0.4612598500000047,0.08333333333333333,0.008620689655172414,0.008620689655172414,1
24,20,0.04680759999973816,0.02941044999965925,0.02941044999965925,1,0.008620689655172414,0.008620689655172414,1
10,20,-0.015295699995476753,-0.030590874994231854,0.030590874994231854,0.0,0.008620689655172414,0.008620689655172414,1
17,20,-0.11451710000005727,0.12126609999995705,0.16824104999989228,0.75,0.008620689655172414,0.008620689655172414,1
14,20,-0.04047979999995732,-0.09459334999996832,0.11930334999999562,0.08333333333333333,0.008620689655172414,0.008620689655172414,1
23,20,-0.39581199999997807,-0.2757769499998517,0.33916684999991276,0.08333333333333333,0.008620689655172414,0.008620689655172414,1
9,20,0.09983760000000075,0.01796770000009927,0.12129599999991571,0.25,0.008620689655172414,0.008620689655172414,1
8,20,0.07769069999994821,0.19229039999993341,0.19229039999993341,1,0.008620689655172414,0.008620689655172414,1
26,20,0.07286240000030375,0.0019695999985742813,0.02668635000054563,0.08333333333333333,0.008620689655172414,0.008620689655172414,1
20,20,-0.17795180000030092,0.08700087499971682,0.10327802499989502,0.75,0.008620689655172414,0.008620689655172414,1
19,20,0.08967010000014852,0.011804499999698244,0.0349543499999072,0.25,0.008620689655172414,0.008620689655172414,1
5,20,-0.16539239999974603,-0.11825619999990522,0.11825619999990522,0.0,0.008620689655172414,0.008620689655172414,1
2,20,-0.06905929999993535,-0.0451937500006352,0.057522650000009896,0.08333333333333333,0.008620689655172414,0.008620689655172414,1
27,20,-0.11201759999994462,0.08208705000004105,0.09720305000007556,0.75,0.008620689655172414,0.008620689655172414,1
7,20,-0.08517319999918982,0.10427652500038681,0.2461818749998202,0.08333333333333333,0.008620689655172414,0.008620689655172414,1
12,20,-0.03274420000002465,-0.014671400000054305,0.04806290000004766,0.08333333333333333,0.008620689655172414,0.008620689655172414,1
16,20,0.12689059999865998,0.04580022499931141,0.058427724999546626,0.75,0.008620689655172414,0.008620689655172414,1
13,20,-0.16831030000003006,-0.21247435000020687,0.21247435000020687,0.0,0.008620689655172414,0.008620689655172414,1
28,20,-0.5060059999996156,-0.542299924999952,0.542299924999952,0.0,0.008620689655172414,0.008620689655172414,1
21,20,0.13353800000095362,0.2309295500006101,0.2309295500006101,1,0.008620689655172414,0.008620689655172414,1
15,20,-0.017864900000859107,0.013224274999174668,0.013224274999174668,1,0.008620689655172414,0.008620689655172414,1
4,19,-0.002480100000070762,-0.0016782000000527357,0.013815600000005665,0.6666666666666666,-0.011494252873563204,0.03448275862068969,0.6666666666666666
29,19,-0.3030378999997083,0.020314133333461843,0.5276623333332585,0.16666666666666666,-0.011494252873563204,0.03448275862068969,0.6666666666666666
1,19,-0.30487430000084714,-0.22767260000091483,0.22767260000091483,0.0,-0.011494252873563204,0.03448275862068969,0.6666666666666666
11,19,-0.02459539999995286,-0.03815003333329512,0.06507903333332855,0.16666666666666666,-0.011494252873563204,0.03448275862068969,0.6666666666666666
3,19,0.0261859999999956,0.1410204000000022,0.1410204000000022,1,-0.011494252873563204,0.03448275862068969,0.6666666666666666
6,19,-0.0017571999997017529,-0.025222166666935664,0.025222166666935664,0.0,-0.011494252873563204,0.03448275862068969,0.6666666666666666
22,19,-0.021865900000193506,0.01696090000041295,0.0409407666666084,0.6666666666666666,-0.011494252873563204,0.03448275862068969,0.6666666666666666
25,19,0.15784850000045475,0.4258187666669073,0.4258187666669073,1,-0.011494252873563204,0.03448275862068969,0.6666666666666666
18,19,-0.6545320000000175,0.23828206666663235,0.8399584000000004,0.16666666666666666,-0.011494252873563204,0.03448275862068969,0.6666666666666666
24,19,-0.6105243999995764,0.8544958666669422,1.1571245333332931,0.6666666666666666,-0.011494252873563204,0.03448275862068969,0.6666666666666666
10,19,0.7644907000067178,0.4112986666538443,0.4112986666538443,1,-0.011494252873563204,0.03448275862068969,0.6666666666666666
17,19,0.30079260000047725,0.08226253333350547,0.08226253333350547,1,-0.011494252873563204,0.03448275862068969,0.6666666666666666
14,19,-0.18448720000014873,0.14496903333315458,0.29600156666667016,0.6666666666666666,-0.011494252873563204,0.03448275862068969,0.6666666666666666
23,19,-0.33249450000005254,0.8207455666666116,1.5166393000000653,0.16666666666666666,-0.011494252873563204,0.03448275862068969,0.6666666666666666
9,19,0.15382790000012392,0.2555066333334253,0.562697300000006,0.16666666666666666,-0.011494252873563204,0.03448275862068969,0.6666666666666666
8,19,0.3851174000001265,0.34771963333355416,0.34771963333355416,1,-0.011494252873563204,0.03448275862068969,0.6666666666666666
26,19,1.5118206000006464,0.11114483333282503,0.13942583333300718,0.6666666666666666,-0.011494252873563204,0.03448275862068969,0.6666666666666666
20,19,-2.2292179000000942,-2.2014904666668067,2.2014904666668067,0.0,-0.011494252873563204,0.03448275862068969,0.6666666666666666
19,19,-0.26166420000026847,-0.2642338666670791,0.2642338666670791,0.0,-0.011494252873563204,0.03448275862068969,0.6666666666666666
5,19,-0.4885423999999148,-0.3468963000000258,0.3468963000000258,0.0,-0.011494252873563204,0.03448275862068969,0.6666666666666666
2,19,0.1505804000007629,0.1365914333346154,0.1365914333346154,1,-0.011494252873563204,0.03448275862068969,0.6666666666666666
27,19,-0.06445539999981517,0.053362100000110047,0.053362100000110047,1,-0.011494252873563204,0.03448275862068969,0.6666666666666666
7,19,-0.06244220000007772,-0.029845700000199298,0.032168766666776115,0.16666666666666666,-0.011494252873563204,0.03448275862068969,0.6666666666666666
12,19,0.007355800000141244,0.02267089999994219,0.02555836666662494,0.6666666666666666,-0.011494252873563204,0.03448275862068969,0.6666666666666666
16,19,0.0001151000014943393,0.12650103333362497,0.15003863333307288,0.6666666666666666,-0.011494252873563204,0.03448275862068969,0.6666666666666666
13,19,-0.3391017000003558,-0.3027213666667497,0.3027213666667497,0.0,-0.011494252873563204,0.03448275862068969,0.6666666666666666
28,19,0.2981627999997727,-0.19728606666709916,0.19728606666709916,0.0,-0.011494252873563204,0.03448275862068969,0.6666666666666666
21,19,0.02472500000021688,0.20363026666715692,0.20363026666715692,1,-0.011494252873563204,0.03448275862068969,0.6666666666666666
15,19,-0.14651790000061737,-0.0001580333334156303,0.16286149999996272,0.16666666666666666,-0.011494252873563204,0.03448275862068969,0.6666666666666666
4,5,0.022068499999932045,0.49033213333325415,0.5110482666666863,0.16666666666666666,-0.44827586206896547,0.44827586206896547,0.0
29,5,0.2769441999998889,0.15123783333334959,0.15123783333334959,1,-0.44827586206896547,0.44827586206896547,0.0
1,5,-0.06754079999882379,-0.041522933332695765,0.041522933332695765,0.0,-0.44827586206896547,0.44827586206896547,0.0
11,5,-0.010440199999948163,-0.060282066666635124,0.09346253333334668,0.16666666666666666,-0.44827586206896547,0.44827586206896547,0.0
3,5,-0.2939565000000357,0.3908951666666667,0.48091330000001636,0.6666666666666666,-0.44827586206896547,0.44827586206896547,0.0
6,5,0.021240099998976802,0.01335033333452886,0.01335033333452886,1,-0.44827586206896547,0.44827586206896547,0.0
22,5,0.07553090000055812,0.4254974999994374,0.4254974999994374,1,-0.44827586206896547,0.44827586206896547,0.0
25,5,-0.12796210000010438,0.3156644666665519,0.39553873333329664,0.6666666666666666,-0.44827586206896547,0.44827586206896547,0.0
18,5,-0.2311875000000327,0.19871623333328134,0.6786983000000646,0.16666666666666666,-0.44827586206896547,0.44827586206896547,0.0
24,5,0.18477850000044782,0.3373803333336885,0.34490660000028583,0.6666666666666666,-0.44827586206896547,0.44827586206896547,0.0
10,5,-0.6828302000067197,-0.8065732333537502,0.8065732333537502,0.0,-0.44827586206896547,0.44827586206896547,0.0
17,5,0.20948810000027157,0.3636318000001211,0.3636318000001211,1,-0.44827586206896547,0.44827586206896547,0.0
14,5,0.06625750000011976,0.11191306666660238,0.11191306666660238,1,-0.44827586206896547,0.44827586206896547,0.0
23,5,-1.455182100000002,-0.8221600333333757,0.8221600333333757,0.0,-0.44827586206896547,0.44827586206896547,0.0
9,5,0.3274492000000464,1.144131466666598,1.1479413333333166,0.6666666666666666,-0.44827586206896547,0.44827586206896547,0.0
8,5,0.08605719999991379,0.19673840000003406,0.19673840000003406,1,-0.44827586206896547,0.44827586206896547,0.0
26,5,0.07681450000018236,0.20975889999923922,0.3508850999993835,0.16666666666666666,-0.44827586206896547,0.44827586206896547,0.0
20,5,-0.1184373999999479,0.0032446000001679445,0.36312080000000907,0.16666666666666666,-0.44827586206896547,0.44827586206896547,0.0
19,5,0.021542400000726047,0.09429620000022017,0.14226633333358527,0.6666666666666666,-0.44827586206896547,0.44827586206896547,0.0
5,5,0.042254099999809114,0.8603845333332174,0.8603845333332174,1,-0.44827586206896547,0.44827586206896547,0.0
2,5,0.04098569999950996,1.4770401999994647,1.4898503333339856,0.16666666666666666,-0.44827586206896547,0.44827586206896547,0.0
27,5,2.213747499999954,0.6742916999999883,0.9093823666667049,0.6666666666666666,-0.44827586206896547,0.44827586206896547,0.0
7,5,-0.11445430000094348,0.04412430000108245,0.20914030000009612,0.16666666666666666,-0.44827586206896547,0.44827586206896547,0.0
12,5,-0.0027764000001297973,0.3327422333332682,0.3327422333332682,1,-0.44827586206896547,0.44827586206896547,0.0
16,5,-0.012569299999086125,-0.064615299998574,0.064615299998574,0.0,-0.44827586206896547,0.44827586206896547,0.0
13,5,-0.39861259999952386,-0.05991043333309184,0.11093123333330368,0.16666666666666666,-0.44827586206896547,0.44827586206896547,0.0
28,5,0.09990000000107102,0.5128335000005487,0.5128335000005487,1,-0.44827586206896547,0.44827586206896547,0.0
21,5,-0.0031698000002506888,0.11826809999971981,0.11826809999971981,1,-0.44827586206896547,0.44827586206896547,0.0
15,5,0.03813110000101008,0.05828300000060462,0.05828300000060462,1,-0.44827586206896547,0.44827586206896547,0.0
4,13,-0.05839339999988624,-0.0073887666666223595,0.05121263333334506,0.16666666666666666,0.011494252873563223,0.10344827586206896,0.16666666666666666
29,13,-1.0242588000005526,-0.8813429666668829,0.8813429666668829,0.0,0.011494252873563223,0.10344827586206896,0.16666666666666666
1,13,-0.12775029999920662,0.2689488333335248,0.42121956666687765,0.16666666666666666,0.011494252873563223,0.10344827586206896,0.16666666666666666
11,13,-0.05706020000002354,-0.05758610000009413,0.05758610000009413,0.0,0.011494252873563223,0.10344827586206896,0.16666666666666666
3,13,-0.09432370000001805,0.30997526666667846,0.30997526666667846,1,0.011494252873563223,0.10344827586206896,0.16666666666666666
6,13,-0.6822599000006448,0.856156133332964,1.2508153333334728,0.6666666666666666,0.011494252873563223,0.10344827586206896,0.16666666666666666
22,13,0.8429262999998173,0.03414513333336796,0.0827961999996963,0.16666666666666666,0.011494252873563223,0.10344827586206896,0.16666666666666666
25,13,-0.05757300000004756,0.03894389999989776,0.09089736666661946,0.6666666666666666,0.011494252873563223,0.10344827586206896,0.16666666666666666
18,13,-0.21180550000008225,-0.36186180000008034,0.9477101333333925,0.16666666666666666,0.011494252873563223,0.10344827586206896,0.16666666666666666
24,13,1.4154094000004989,0.2547044666668323,0.2547044666668323,1,0.011494252873563223,0.10344827586206896,0.16666666666666666
10,13,-0.11763709998922423,0.08828836668787214,0.14583036667318083,0.6666666666666666,0.011494252873563223,0.10344827586206896,0.16666666666666666
17,13,-0.5231994000000668,-0.8117004666667071,0.8117004666667071,0.0,0.011494252873563223,0.10344827586206896,0.16666666666666666
14,13,1.3616342000000259,0.16480373333342868,0.37349713333333057,0.16666666666666666,0.011494252873563223,0.10344827586206896,0.16666666666666666
